order_id,Warehouse_block,shipment_mode,care_calls,customer_rating,product_cost,Prior_purchases,product_importance,Gender,discount_pct,weight_gms,on_time,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,delivery_status,discount_bucket
7880,F,Ship,4,3,196,3,low,M,10,4433,1,217.78,21.78,21.78,8.87,18.27,-27.14,-12.46,Livré à temps,1-10%
7881,A,Ship,2,2,220,3,low,M,1,5289,0,222.22,2.22,2.22,10.58,18.64,-29.22,-13.15,Livré en retard,1-10%
7882,B,Ship,4,4,152,3,low,M,8,4430,0,165.22,13.22,13.22,8.86,13.86,-22.72,-13.75,Livré en retard,1-10%
7883,C,Ship,3,2,186,2,low,M,7,5522,0,200.0,14.0,14.0,11.04,16.78,-27.82,-13.91,Livré en retard,1-10%
7884,F,Ship,3,1,189,3,low,F,3,5866,1,194.85,5.85,5.85,11.73,16.35,-28.08,-14.41,Livré à temps,1-10%
7885,D,Ship,3,1,222,3,low,M,1,5362,1,224.24,2.24,2.24,10.72,18.81,-29.53,-13.17,Livré à temps,1-10%
7886,F,Ship,4,1,139,3,low,F,7,5317,0,149.46,10.46,10.46,10.63,12.54,-23.17,-15.5,Livré en retard,1-10%
7887,A,Ship,5,1,169,4,low,M,6,4253,1,179.79,10.79,10.79,8.51,15.08,-23.59,-13.12,Livré à temps,1-10%
7888,B,Ship,4,3,137,3,medium,M,9,5016,0,150.55,13.55,13.55,10.03,12.63,-22.66,-15.05,Livré en retard,1-10%
7889,C,Ship,3,1,212,6,low,M,5,5339,0,223.16,11.16,11.16,10.68,18.72,-29.4,-13.17,Livré en retard,1-10%
7890,F,Ship,3,5,230,4,low,F,5,4450,1,242.11,12.11,12.11,8.9,20.31,-29.21,-12.06,Livré à temps,1-10%
7891,D,Ship,3,2,262,2,low,M,7,5141,1,281.72,19.72,19.72,10.28,23.64,-33.92,-12.04,Livré à temps,1-10%
7892,F,Ship,4,4,166,2,low,M,8,5192,0,180.43,14.43,14.43,10.38,15.14,-25.52,-14.14,Livré en retard,1-10%
7893,A,Ship,6,2,99,3,low,M,8,5872,0,107.61,8.61,8.61,11.74,9.03,-20.77,-19.3,Livré en retard,1-10%
7894,B,Ship,4,2,263,3,low,F,7,5395,1,282.8,19.8,19.8,10.79,23.73,-34.52,-12.21,Livré à temps,1-10%
7895,C,Ship,5,4,223,3,low,M,8,4310,1,242.39,19.39,19.39,8.62,20.34,-28.96,-11.95,Livré à temps,1-10%
7896,F,Ship,3,1,220,2,low,F,7,5653,0,236.56,16.56,16.56,11.31,19.85,-31.16,-13.17,Livré en retard,1-10%
7897,D,Ship,3,3,242,3,medium,F,8,5915,1,263.04,21.04,21.04,11.83,22.07,-33.9,-12.89,Livré à temps,1-10%
7898,F,Ship,3,4,163,3,high,F,6,5912,0,173.4,10.4,10.4,11.82,14.55,-26.37,-15.21,Livré en retard,1-10%
7899,A,Ship,3,4,273,2,medium,M,2,4219,1,278.57,5.57,5.57,8.44,23.37,-31.81,-11.42,Livré à temps,1-10%
7900,B,Ship,5,5,261,5,medium,M,9,5385,0,286.81,25.81,25.81,10.77,24.06,-34.83,-12.14,Livré en retard,1-10%
7901,C,Ship,5,1,179,2,low,M,8,5198,1,194.57,15.57,15.57,10.4,16.32,-26.72,-13.73,Livré à temps,1-10%
7902,F,Ship,5,2,182,3,low,F,10,4128,1,202.22,20.22,20.22,8.26,16.97,-25.23,-12.48,Livré à temps,1-10%
7903,D,Ship,3,4,202,2,medium,F,6,5030,0,214.89,12.89,12.89,10.06,18.03,-28.09,-13.07,Livré en retard,1-10%
7904,F,Ship,5,2,154,4,low,F,8,4820,0,167.39,13.39,13.39,9.64,14.04,-23.68,-14.15,Livré en retard,1-10%
7905,A,Ship,4,4,224,2,low,F,8,5754,1,243.48,19.48,19.48,11.51,20.43,-31.94,-13.12,Livré à temps,1-10%
7906,B,Ship,3,2,139,3,medium,M,4,5531,0,144.79,5.79,5.79,11.06,12.15,-23.21,-16.03,Livré en retard,1-10%
7907,C,Ship,3,5,256,2,medium,F,6,5375,0,272.34,16.34,16.34,10.75,22.85,-33.6,-12.34,Livré en retard,1-10%
7908,F,Ship,3,2,251,4,high,F,7,4038,0,269.89,18.89,18.89,8.08,22.64,-30.72,-11.38,Livré en retard,1-10%
7909,D,Ship,4,5,254,3,medium,F,10,4148,0,282.22,28.22,28.22,8.3,23.68,-31.98,-11.33,Livré en retard,1-10%
7910,F,Ship,5,1,181,3,low,F,6,5423,0,192.55,11.55,11.55,10.85,16.15,-27.0,-14.02,Livré en retard,1-10%
7911,A,Ship,4,4,254,3,low,M,7,5637,0,273.12,19.12,19.12,11.27,22.91,-34.18,-12.51,Livré en retard,1-10%
7912,B,Ship,3,3,239,3,medium,M,7,4942,0,256.99,17.99,17.99,9.88,21.56,-31.44,-12.23,Livré en retard,1-10%
7913,C,Ship,3,3,167,2,low,M,6,5101,0,177.66,10.66,10.66,10.2,14.91,-25.11,-14.13,Livré en retard,1-10%
7914,F,Ship,4,2,192,2,low,M,9,4140,0,210.99,18.99,18.99,8.28,17.7,-25.98,-12.31,Livré en retard,1-10%
7915,D,Ship,3,2,163,2,low,F,5,5021,0,171.58,8.58,8.58,10.04,14.4,-24.44,-14.24,Livré en retard,1-10%
7916,F,Ship,3,1,213,2,low,M,6,4747,0,226.6,13.6,13.6,9.49,19.01,-28.5,-12.58,Livré en retard,1-10%
7917,A,Ship,3,3,230,3,low,M,4,4018,1,239.58,9.58,9.58,8.04,20.1,-28.14,-11.75,Livré à temps,1-10%
7918,B,Ship,3,3,264,3,low,M,3,4970,0,272.16,8.16,8.16,9.94,22.83,-32.77,-12.04,Livré en retard,1-10%
7919,C,Ship,5,1,182,2,low,M,6,4121,1,193.62,11.62,11.62,8.24,16.24,-24.48,-12.64,Livré à temps,1-10%
7920,F,Road,5,1,223,3,medium,F,4,4905,1,232.29,9.29,9.29,4.91,19.49,-24.4,-10.5,Livré à temps,1-10%
7921,D,Road,4,1,261,2,medium,F,9,4158,0,286.81,25.81,25.81,4.16,24.06,-28.22,-9.84,Livré en retard,1-10%
7922,F,Road,4,2,248,2,low,F,10,5783,0,275.56,27.56,27.56,5.78,23.12,-28.9,-10.49,Livré en retard,1-10%
7923,A,Road,4,5,169,4,low,M,5,5347,0,177.89,8.89,8.89,5.35,14.92,-20.27,-11.39,Livré en retard,1-10%
7924,B,Road,3,4,188,6,medium,F,6,4031,1,200.0,12.0,12.0,4.03,16.78,-20.81,-10.4,Livré à temps,1-10%
7925,C,Road,3,4,142,4,medium,M,5,4429,0,149.47,7.47,7.47,4.43,12.54,-16.97,-11.35,Livré en retard,1-10%
7926,F,Road,4,1,208,2,low,F,5,5707,1,218.95,10.95,10.95,5.71,18.37,-24.08,-11.0,Livré à temps,1-10%
7927,D,Road,4,5,239,2,medium,F,1,4247,0,241.41,2.41,2.41,4.25,20.25,-24.5,-10.15,Livré en retard,1-10%
7928,F,Road,5,5,218,5,low,M,5,4303,1,229.47,11.47,11.47,4.3,19.25,-23.55,-10.26,Livré à temps,1-10%
7929,A,Road,4,1,137,3,medium,F,3,4962,1,141.24,4.24,4.24,4.96,11.85,-16.81,-11.9,Livré à temps,1-10%
7930,B,Road,4,4,97,6,low,M,4,5801,0,101.04,4.04,4.04,5.8,8.48,-14.28,-14.13,Livré en retard,1-10%
7931,C,Road,3,1,242,10,high,M,9,5151,1,265.93,23.93,23.93,5.15,22.31,-27.46,-10.33,Livré à temps,1-10%
7932,F,Road,4,3,153,7,medium,F,4,4499,1,159.38,6.38,6.38,4.5,13.37,-17.87,-11.21,Livré à temps,1-10%
7933,D,Road,3,3,188,5,low,F,6,5713,0,200.0,12.0,12.0,5.71,16.78,-22.49,-11.24,Livré en retard,1-10%
7934,F,Road,4,1,272,2,low,F,8,5328,1,295.65,23.65,23.65,5.33,24.81,-30.14,-10.19,Livré à temps,1-10%
7935,A,Road,2,2,165,3,medium,F,10,4080,1,183.33,18.33,18.33,4.08,15.38,-19.46,-10.61,Livré à temps,1-10%
7936,B,Road,4,4,218,2,medium,F,3,5692,1,224.74,6.74,6.74,5.69,18.86,-24.55,-10.92,Livré à temps,1-10%
7937,C,Road,4,3,153,4,low,M,4,5161,0,159.38,6.38,6.38,5.16,13.37,-18.53,-11.63,Livré en retard,1-10%
7938,F,Road,6,1,250,2,medium,M,4,4016,0,260.42,10.42,10.42,4.02,21.85,-25.87,-9.93,Livré en retard,1-10%
7939,D,Road,4,1,204,8,low,F,7,5359,0,219.35,15.35,15.35,5.36,18.4,-23.76,-10.83,Livré en retard,1-10%
7940,F,Road,4,1,154,10,high,M,10,5674,1,171.11,17.11,17.11,5.67,14.36,-20.03,-11.71,Livré à temps,1-10%
7941,A,Road,4,2,233,7,medium,F,5,5361,0,245.26,12.26,12.26,5.36,20.58,-25.94,-10.58,Livré en retard,1-10%
7942,B,Flight,4,3,225,8,low,M,8,4718,1,244.57,19.57,19.57,23.59,20.52,-44.11,-18.04,Livré à temps,1-10%
7943,C,Flight,4,4,269,10,high,F,3,4488,0,277.32,8.32,8.32,22.44,23.27,-45.71,-16.48,Livré en retard,1-10%
7944,F,Flight,4,5,173,4,low,M,7,4978,1,186.02,13.02,13.02,24.89,15.61,-40.5,-21.77,Livré à temps,1-10%
7945,D,Flight,4,1,145,3,low,M,8,5127,0,157.61,12.61,12.61,25.64,13.22,-38.86,-24.66,Livré en retard,1-10%
7946,F,Flight,4,4,242,2,medium,M,6,5866,0,257.45,15.45,15.45,29.33,21.6,-50.93,-19.78,Livré en retard,1-10%
7947,A,Flight,3,5,255,7,medium,M,8,4091,1,277.17,22.17,22.17,20.46,23.25,-43.71,-15.77,Livré à temps,1-10%
7948,B,Flight,4,1,254,7,low,M,5,4104,1,267.37,13.37,13.37,20.52,22.43,-42.95,-16.06,Livré à temps,1-10%
7949,C,Flight,4,3,150,3,high,F,2,4383,0,153.06,3.06,3.06,21.91,12.84,-34.75,-22.7,Livré en retard,1-10%
7950,F,Flight,4,2,201,8,medium,F,6,5128,0,213.83,12.83,12.83,25.64,17.94,-43.58,-20.38,Livré en retard,1-10%
7951,D,Flight,5,2,262,5,low,M,5,1751,0,275.79,13.79,13.79,8.76,23.14,-31.9,-11.57,Livré en retard,1-10%
7952,F,Flight,6,4,306,4,low,F,8,1465,0,332.61,26.61,26.61,7.33,27.91,-35.24,-10.59,Livré en retard,1-10%
7953,A,Flight,6,5,276,4,low,M,9,1319,0,303.3,27.3,27.3,6.59,25.45,-32.04,-10.56,Livré en retard,1-10%
7954,B,Flight,3,2,183,5,low,M,3,1336,1,188.66,5.66,5.66,6.68,15.83,-22.51,-11.93,Livré à temps,1-10%
7955,C,Flight,5,1,239,5,low,F,7,1859,1,256.99,17.99,17.99,9.29,21.56,-30.85,-12.0,Livré à temps,1-10%
7956,F,Flight,7,3,285,4,low,M,10,1935,1,316.67,31.67,31.67,9.68,26.57,-36.25,-11.45,Livré à temps,1-10%
7957,D,Flight,5,5,229,6,low,F,6,1857,0,243.62,14.62,14.62,9.29,20.44,-29.73,-12.2,Livré en retard,1-10%
7958,F,Flight,7,5,308,5,medium,M,6,1154,0,327.66,19.66,19.66,5.77,27.49,-33.26,-10.15,Livré en retard,1-10%
7959,A,Flight,6,2,293,4,low,F,7,1477,0,315.05,22.05,22.05,7.38,26.43,-33.81,-10.73,Livré en retard,1-10%
7960,B,Flight,6,4,247,4,low,M,7,1831,0,265.59,18.59,18.59,9.15,22.28,-31.43,-11.83,Livré en retard,1-10%
7961,C,Flight,6,1,260,5,low,F,3,1434,0,268.04,8.04,8.04,7.17,22.49,-29.66,-11.07,Livré en retard,1-10%
7962,F,Flight,7,1,308,4,medium,M,5,1705,0,324.21,16.21,16.21,8.53,27.2,-35.73,-11.02,Livré en retard,1-10%
7963,D,Flight,5,3,274,6,medium,M,7,1293,0,294.62,20.62,20.62,6.46,24.72,-31.18,-10.58,Livré en retard,1-10%
7964,F,Ship,5,1,236,6,low,M,4,1123,1,245.83,9.83,9.83,2.25,20.63,-22.88,-9.31,Livré à temps,1-10%
7965,A,Ship,7,1,291,4,medium,F,1,1796,0,293.94,2.94,2.94,3.59,24.66,-28.25,-9.61,Livré en retard,1-10%
7966,B,Ship,5,4,223,3,medium,M,7,5738,0,239.78,16.78,16.78,11.48,20.12,-31.6,-13.18,Livré en retard,1-10%
7967,C,Ship,4,4,261,2,medium,M,8,5006,1,283.7,22.7,22.7,10.01,23.8,-33.81,-11.92,Livré à temps,1-10%
7968,F,Ship,4,1,248,2,low,F,6,5621,0,263.83,15.83,15.83,11.24,22.14,-33.38,-12.65,Livré en retard,1-10%
7969,D,Ship,4,5,169,4,low,F,6,4213,0,179.79,10.79,10.79,8.43,15.08,-23.51,-13.08,Livré en retard,1-10%
7970,F,Ship,3,2,188,6,medium,F,1,4856,0,189.9,1.9,1.9,9.71,15.93,-25.64,-13.5,Livré en retard,1-10%
7971,A,Ship,3,1,142,4,medium,M,7,4780,0,152.69,10.69,10.69,9.56,12.81,-22.37,-14.65,Livré en retard,1-10%
7972,B,Ship,4,1,208,2,low,M,6,5266,0,221.28,13.28,13.28,10.53,18.57,-29.1,-13.15,Livré en retard,1-10%
7973,C,Ship,4,3,239,2,medium,F,7,5384,0,256.99,17.99,17.99,10.77,21.56,-32.33,-12.58,Livré en retard,1-10%
7974,F,Ship,5,3,218,5,low,F,9,4435,1,239.56,21.56,21.56,8.87,20.1,-28.97,-12.09,Livré à temps,1-10%
7975,D,Ship,4,5,137,3,medium,M,1,4861,0,138.38,1.38,1.38,9.72,11.61,-21.33,-15.41,Livré en retard,1-10%
7976,F,Ship,4,3,97,6,low,F,4,4375,0,101.04,4.04,4.04,8.75,8.48,-17.23,-17.05,Livré en retard,1-10%
7977,A,Ship,3,4,242,10,high,M,5,4127,0,254.74,12.74,12.74,8.25,21.37,-29.62,-11.63,Livré en retard,1-10%
7978,B,Ship,4,1,153,7,medium,F,4,5761,1,159.38,6.38,6.38,11.52,13.37,-24.89,-15.62,Livré à temps,1-10%
7979,C,Ship,3,4,188,5,low,F,3,4835,1,193.81,5.81,5.81,9.67,16.26,-25.93,-13.38,Livré à temps,1-10%
7980,F,Ship,4,4,272,2,low,M,7,4042,1,292.47,20.47,20.47,8.08,24.54,-32.62,-11.15,Livré à temps,1-10%
7981,D,Ship,2,4,165,3,medium,M,7,5856,0,177.42,12.42,12.42,11.71,14.89,-26.6,-14.99,Livré en retard,1-10%
7982,F,Ship,4,4,218,2,medium,M,3,5039,0,224.74,6.74,6.74,10.08,18.86,-28.94,-12.88,Livré en retard,1-10%
7983,A,Ship,4,4,153,4,low,M,5,5162,0,161.05,8.05,8.05,10.32,13.51,-23.83,-14.8,Livré en retard,1-10%
7984,B,Ship,6,3,250,2,medium,F,1,4747,0,252.53,2.53,2.53,9.49,21.19,-30.68,-12.15,Livré en retard,1-10%
7985,C,Ship,4,2,204,8,low,F,1,4038,1,206.06,2.06,2.06,8.08,17.29,-25.37,-12.31,Livré à temps,1-10%
7986,F,Ship,4,3,154,10,high,M,7,5317,0,165.59,11.59,11.59,10.63,13.89,-24.52,-14.81,Livré en retard,1-10%
7987,D,Ship,4,1,233,7,medium,M,7,4272,1,250.54,17.54,17.54,8.54,21.02,-29.56,-11.8,Livré à temps,1-10%
7988,F,Ship,4,2,225,8,low,F,8,5623,0,244.57,19.57,19.57,11.25,20.52,-31.77,-12.99,Livré en retard,1-10%
7989,A,Ship,4,2,269,10,high,M,2,5616,1,274.49,5.49,5.49,11.23,23.03,-34.26,-12.48,Livré à temps,1-10%
7990,B,Ship,4,1,173,4,low,F,1,5789,0,174.75,1.75,1.75,11.58,14.66,-26.24,-15.02,Livré en retard,1-10%
7991,C,Ship,4,3,145,3,low,F,5,5802,1,152.63,7.63,7.63,11.6,12.81,-24.41,-15.99,Livré à temps,1-10%
7992,F,Ship,4,5,242,2,medium,F,2,4806,1,246.94,4.94,4.94,9.61,20.72,-30.33,-12.28,Livré à temps,1-10%
7993,D,Ship,3,2,255,7,medium,M,2,5282,0,260.2,5.2,5.2,10.56,21.83,-32.39,-12.45,Livré en retard,1-10%
7994,F,Ship,4,2,254,7,low,F,6,5121,0,270.21,16.21,16.21,10.24,22.67,-32.91,-12.18,Livré en retard,1-10%
7995,A,Ship,4,5,150,3,high,F,10,5767,1,166.67,16.67,16.67,11.53,13.98,-25.51,-15.31,Livré à temps,1-10%
7996,B,Ship,4,1,201,8,medium,M,4,4295,0,209.38,8.38,8.38,8.59,17.57,-26.16,-12.49,Livré en retard,1-10%
7997,C,Ship,5,3,262,5,low,F,8,1493,1,284.78,22.78,22.78,2.99,23.89,-26.88,-9.44,Livré à temps,1-10%
7998,F,Ship,6,1,306,4,low,F,4,1449,1,318.75,12.75,12.75,2.9,26.74,-29.64,-9.3,Livré à temps,1-10%
7999,D,Ship,6,4,276,4,low,F,2,1120,1,281.63,5.63,5.63,2.24,23.63,-25.87,-9.19,Livré à temps,1-10%
8000,F,Ship,3,2,183,5,low,F,2,1158,1,186.73,3.73,3.73,2.32,15.67,-17.99,-9.63,Livré à temps,1-10%
8001,A,Ship,5,2,239,5,low,M,1,1518,1,241.41,2.41,2.41,3.04,20.25,-23.29,-9.65,Livré à temps,1-10%
8002,B,Ship,7,2,285,4,low,M,2,1491,1,290.82,5.82,5.82,2.98,24.4,-27.38,-9.41,Livré à temps,1-10%
8003,C,Ship,5,4,229,6,low,F,9,1733,0,251.65,22.65,22.65,3.47,21.11,-24.58,-9.77,Livré en retard,1-10%
8004,F,Ship,7,3,308,5,medium,M,10,1152,1,342.22,34.22,34.22,2.3,28.71,-31.01,-9.06,Livré à temps,1-10%
8005,D,Ship,6,4,293,4,low,F,8,1145,1,318.48,25.48,25.48,2.29,26.72,-29.01,-9.11,Livré à temps,1-10%
8006,F,Ship,6,3,247,4,low,F,6,1537,0,262.77,15.77,15.77,3.07,22.05,-25.12,-9.56,Livré en retard,1-10%
8007,A,Ship,6,3,260,5,low,M,8,1324,1,282.61,22.61,22.61,2.65,23.71,-26.36,-9.33,Livré à temps,1-10%
8008,B,Ship,7,1,308,4,medium,M,7,1841,1,331.18,23.18,23.18,3.68,27.79,-31.47,-9.5,Livré à temps,1-10%
8009,C,Ship,6,2,282,4,low,M,1,1857,1,284.85,2.85,2.85,3.71,23.9,-27.61,-9.69,Livré à temps,1-10%
8010,F,Ship,6,4,268,4,medium,F,3,1586,0,276.29,8.29,8.29,3.17,23.18,-26.35,-9.54,Livré en retard,1-10%
8011,D,Ship,5,3,238,5,high,M,7,1848,0,255.91,17.91,17.91,3.7,21.47,-25.17,-9.84,Livré en retard,1-10%
8012,F,Ship,5,3,254,6,low,M,7,1064,0,273.12,19.12,19.12,2.13,22.91,-25.04,-9.17,Livré en retard,1-10%
8013,A,Ship,5,3,252,5,low,M,3,1474,0,259.79,7.79,7.79,2.95,21.8,-24.75,-9.53,Livré en retard,1-10%
8014,B,Ship,6,4,254,4,low,M,9,1594,0,279.12,25.12,25.12,3.19,23.42,-26.61,-9.53,Livré en retard,1-10%
8015,C,Ship,4,1,263,5,low,M,8,1426,1,285.87,22.87,22.87,2.85,23.98,-26.83,-9.39,Livré à temps,1-10%
8016,F,Ship,5,4,256,5,low,M,6,1551,0,272.34,16.34,16.34,3.1,22.85,-25.95,-9.53,Livré en retard,1-10%
8017,D,Ship,6,5,264,4,medium,M,8,1755,0,286.96,22.96,22.96,3.51,24.08,-27.59,-9.61,Livré en retard,1-10%
8018,F,Ship,4,5,237,5,low,M,2,1357,1,241.84,4.84,4.84,2.71,20.29,-23.0,-9.51,Livré à temps,1-10%
8019,A,Ship,4,1,226,5,medium,M,6,1510,1,240.43,14.43,14.43,3.02,20.17,-23.19,-9.65,Livré à temps,1-10%
8020,B,Ship,7,5,289,4,low,M,3,1656,1,297.94,8.94,8.94,3.31,25.0,-28.31,-9.5,Livré à temps,1-10%
8021,C,Ship,7,4,281,4,low,M,9,1970,0,308.79,27.79,27.79,3.94,25.91,-29.85,-9.67,Livré en retard,1-10%
8022,F,Ship,5,1,258,5,low,F,4,1032,0,268.75,10.75,10.75,2.06,22.55,-24.61,-9.16,Livré en retard,1-10%
8023,D,Ship,6,2,263,4,low,F,8,1635,0,285.87,22.87,22.87,3.27,23.98,-27.25,-9.53,Livré en retard,1-10%
8024,F,Ship,5,3,245,5,low,F,2,1937,0,250.0,5.0,5.0,3.87,20.98,-24.85,-9.94,Livré en retard,1-10%
8025,A,Ship,7,3,296,4,medium,M,8,1826,1,321.74,25.74,25.74,3.65,26.99,-30.64,-9.52,Livré à temps,1-10%
8026,B,Ship,7,3,286,4,low,F,5,1866,1,301.05,15.05,15.05,3.73,25.26,-28.99,-9.63,Livré à temps,1-10%
8027,C,Ship,6,3,252,2,low,M,1,1756,0,254.55,2.55,2.55,3.51,21.36,-24.87,-9.77,Livré en retard,1-10%
8028,F,Ship,6,5,301,4,low,F,7,1393,1,323.66,22.66,22.66,2.79,27.16,-29.95,-9.25,Livré à temps,1-10%
8029,D,Ship,7,1,290,4,low,M,4,1488,0,302.08,12.08,12.08,2.98,25.34,-28.32,-9.38,Livré en retard,1-10%
8030,F,Ship,7,1,247,4,medium,M,6,1297,1,262.77,15.77,15.77,2.59,22.05,-24.64,-9.38,Livré à temps,1-10%
8031,A,Ship,5,5,238,6,low,F,3,1965,1,245.36,7.36,7.36,3.93,20.59,-24.52,-9.99,Livré à temps,1-10%
8032,B,Ship,5,2,263,5,medium,F,10,1059,0,292.22,29.22,29.22,2.12,24.52,-26.64,-9.12,Livré en retard,1-10%
8033,C,Ship,5,2,263,4,low,M,3,1740,1,271.13,8.13,8.13,3.48,22.75,-26.23,-9.67,Livré à temps,1-10%
8034,F,Ship,5,2,248,5,low,F,3,1046,1,255.67,7.67,7.67,2.09,21.45,-23.54,-9.21,Livré à temps,1-10%
8035,D,Ship,7,2,289,5,low,M,1,1178,0,291.92,2.92,2.92,2.36,24.49,-26.85,-9.2,Livré en retard,1-10%
8036,F,Ship,4,4,256,5,high,M,1,1927,1,258.59,2.59,2.59,3.85,21.7,-25.55,-9.88,Livré à temps,1-10%
8037,A,Ship,6,2,287,4,low,F,7,1837,1,308.6,21.6,21.6,3.67,25.89,-29.56,-9.58,Livré à temps,1-10%
8038,B,Ship,4,2,250,5,medium,M,10,1026,1,277.78,27.78,27.78,2.05,23.31,-25.36,-9.13,Livré à temps,1-10%
8039,C,Ship,7,3,301,4,medium,M,1,1966,1,304.04,3.04,3.04,3.93,25.51,-29.44,-9.68,Livré à temps,1-10%
8040,F,Ship,4,1,245,5,low,F,3,1537,0,252.58,7.58,7.58,3.07,21.19,-24.26,-9.6,Livré en retard,1-10%
8041,D,Ship,4,5,226,5,medium,M,8,1133,0,245.65,19.65,19.65,2.27,20.61,-22.88,-9.31,Livré en retard,1-10%
8042,F,Ship,6,2,272,5,low,M,8,1045,0,295.65,23.65,23.65,2.09,24.81,-26.9,-9.1,Livré en retard,1-10%
8043,A,Ship,3,3,307,5,low,F,3,1578,1,316.49,9.49,9.49,3.16,26.55,-29.71,-9.39,Livré à temps,1-10%
8044,B,Ship,6,1,138,3,low,M,6,1604,0,146.81,8.81,8.81,3.21,12.32,-15.53,-10.58,Livré en retard,1-10%
8045,C,Ship,5,1,248,5,low,F,8,1810,0,269.57,21.57,21.57,3.62,22.62,-26.24,-9.73,Livré en retard,1-10%
8046,F,Ship,5,1,307,4,low,M,8,1511,1,333.7,26.7,26.7,3.02,28.0,-31.02,-9.3,Livré à temps,1-10%
8047,D,Ship,6,2,256,4,low,F,6,1507,0,272.34,16.34,16.34,3.01,22.85,-25.86,-9.5,Livré en retard,1-10%
8048,F,Ship,6,5,301,5,low,M,8,1443,0,327.17,26.17,26.17,2.89,27.45,-30.34,-9.27,Livré en retard,1-10%
8049,A,Ship,7,3,245,4,medium,F,10,1610,1,272.22,27.22,27.22,3.22,22.84,-26.06,-9.57,Livré à temps,1-10%
8050,B,Ship,2,2,168,2,medium,F,2,1227,1,171.43,3.43,3.43,2.45,14.38,-16.83,-9.82,Livré à temps,1-10%
8051,C,Ship,6,1,295,4,low,M,10,1600,0,327.78,32.78,32.78,3.2,27.5,-30.7,-9.37,Livré en retard,1-10%
8052,F,Ship,6,4,299,4,low,M,9,1527,0,328.57,29.57,29.57,3.05,27.57,-30.62,-9.32,Livré en retard,1-10%
8053,D,Ship,6,4,253,4,medium,M,9,1488,0,278.02,25.02,25.02,2.98,23.33,-26.31,-9.46,Livré en retard,1-10%
8054,F,Ship,7,4,269,4,medium,M,5,1073,0,283.16,14.16,14.16,2.15,23.76,-25.91,-9.15,Livré en retard,1-10%
8055,A,Ship,5,1,267,5,medium,F,10,1818,0,296.67,29.67,29.67,3.64,24.89,-28.53,-9.62,Livré en retard,1-10%
8056,B,Ship,3,5,212,3,medium,M,7,4411,1,227.96,15.96,15.96,8.82,19.13,-27.95,-12.26,Livré à temps,1-10%
8057,C,Road,5,3,258,3,medium,F,1,5719,0,260.61,2.61,2.61,5.72,21.87,-27.59,-10.59,Livré en retard,1-10%
8058,F,Road,4,3,136,3,low,M,6,4911,1,144.68,8.68,8.68,4.91,12.14,-17.05,-11.78,Livré à temps,1-10%
8059,D,Road,3,1,101,2,medium,F,1,5560,0,102.02,1.02,1.02,5.56,8.56,-14.12,-13.84,Livré en retard,1-10%
8060,F,Road,5,2,191,4,low,F,3,5578,0,196.91,5.91,5.91,5.58,16.52,-22.1,-11.22,Livré en retard,1-10%
8061,A,Road,5,5,186,4,low,M,3,4287,0,191.75,5.75,5.75,4.29,16.09,-20.38,-10.63,Livré en retard,1-10%
8062,B,Road,4,4,104,5,low,F,7,5590,0,111.83,7.83,7.83,5.59,9.38,-14.97,-13.39,Livré en retard,1-10%
8063,C,Road,4,3,201,4,medium,F,3,4797,0,207.22,6.22,6.22,4.8,17.39,-22.19,-10.71,Livré en retard,1-10%
8064,F,Road,3,2,235,2,medium,F,10,4172,0,261.11,26.11,26.11,4.17,21.91,-26.08,-9.99,Livré en retard,1-10%
8065,D,Road,4,4,271,6,high,M,3,5204,0,279.38,8.38,8.38,5.2,23.44,-28.64,-10.25,Livré en retard,1-10%
8066,F,Road,2,3,133,4,low,F,5,5989,1,140.0,7.0,7.0,5.99,11.75,-17.74,-12.67,Livré à temps,1-10%
8067,A,Road,3,1,256,4,low,M,6,4814,1,272.34,16.34,16.34,4.81,22.85,-27.66,-10.16,Livré à temps,1-10%
8068,B,Road,3,1,225,2,low,F,2,4438,1,229.59,4.59,4.59,4.44,19.26,-23.7,-10.32,Livré à temps,1-10%
8069,C,Road,5,3,202,3,low,M,4,4134,1,210.42,8.42,8.42,4.13,17.65,-21.78,-10.35,Livré à temps,1-10%
8070,F,Road,4,4,214,3,medium,F,1,4717,0,216.16,2.16,2.16,4.72,18.14,-22.86,-10.58,Livré en retard,1-10%
8071,D,Road,6,3,217,6,medium,M,3,4209,0,223.71,6.71,6.71,4.21,18.77,-22.98,-10.27,Livré en retard,1-10%
8072,F,Road,4,1,241,2,low,M,3,5672,0,248.45,7.45,7.45,5.67,20.84,-26.51,-10.67,Livré en retard,1-10%
8073,A,Road,2,3,263,3,low,M,10,5997,0,292.22,29.22,29.22,6.0,24.52,-30.52,-10.44,Livré en retard,1-10%
8074,B,Road,4,2,273,2,low,F,9,4221,0,300.0,27.0,27.0,4.22,25.17,-29.39,-9.8,Livré en retard,1-10%
8075,C,Road,4,4,199,3,low,F,9,5016,0,218.68,19.68,19.68,5.02,18.35,-23.37,-10.69,Livré en retard,1-10%
8076,F,Road,4,1,198,4,medium,F,9,5382,0,217.58,19.58,19.58,5.38,18.25,-23.63,-10.86,Livré en retard,1-10%
