StockCode,description,abc_class,bcg_quadrant,quantity_sold,total_revenue,avg_unit_price,suggested_price,elasticity,elasticity_profile,return_rate_qty,peak_month,pricing_action,estimated_gain_5pct
17136A,BLUE STONES ON WIRE FOR CANDLE,C,Dilemme,284.5,24.189999999999998,0.10294117647058823,0.10294117647058823,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
90076,MONTANA DIAMOND CLUSTER EARRINGS,C,Poids mort,9.0,24.12,2.8425,2.8425,,Non calculable,0.1111111111111111,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
21461,BLUE EASTER EGG HUNT START POST,C,Poids mort,10.0,23.86,2.6766666666666663,2.6766666666666663,,Non calculable,0.2,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,C,Poids mort,3.0,23.85,7.95,7.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84562A,PINK/WHITE RIBBED MELAMINE JUG,C,Poids mort,3.0,23.85,7.95,7.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21357,TOAST ITS - DINOSAUR,C,Poids mort,19.0,23.75,1.25,1.25,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35909B,PINK FLOWERS RABBIT EASTER,C,Poids mort,8.0,23.6,2.95,2.95,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
35909A,RABBIT EASTER DECORATION,C,Poids mort,8.0,23.6,2.9500000000000006,2.9500000000000006,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
90083,CRYSTAL CZECH CROSS PHONE CHARM,C,Dilemme,25.0,23.47,1.4699999999999998,1.4699999999999998,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
90176C,DIAMANTE NECKLACE,C,Dilemme,3.0,23.32,7.91,7.91,,Non calculable,0.0,2011-08,Tester visibilité ou promotion courte,0.0
90043,COPPER AND BRASS BAG CHARM,C,Poids mort,4.0,23.299999999999997,6.699999999999999,6.699999999999999,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
23623,SET 10 CARD CHRISTMAS WELCOME 17112,C,Poids mort,8.0,23.28,2.91,2.91,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90182A,AMBER 3 BEAD DROP EARRINGS,C,Poids mort,8.0,23.2,2.9,2.9,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90104,PURPLE FRANGIPANI HAIRCLIP,C,Poids mort,28.0,23.16,0.8291666666666666,0.8291666666666666,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
85195,HANGING HEART BASKET,C,Poids mort,11.0,23.1,2.1,2.1,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
85206B,PINK FELT EASTER EGG BASKET,C,Poids mort,14.0,23.099999999999998,1.65,1.65,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
22351,DOTCOMGIFTSHOP TEA TOWEL,C,Poids mort,13.0,23.09,2.4699999999999998,2.4699999999999998,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
21785,RAIN PONCHO ,C,Poids mort,32.5,22.735,0.9719999999999999,0.9719999999999999,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90054,CRACKED GLAZE EARRINGS RED,C,Dilemme,9.0,22.58,2.5088888888888885,2.5088888888888885,,Non calculable,0.0,2010-12,Tester visibilité ou promotion courte,0.0
90188,DROP EARRINGS W FLOWER & LEAF,C,Dilemme,9.0,22.58,2.5171428571428573,2.5171428571428573,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
90039C,FIRE POLISHED GLASS BRACELET BLACK,C,Poids mort,6.0,22.48,3.7466666666666666,3.7466666666666666,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90176A,CLASSIC DIAMANTE NECKLACE JET,C,Dilemme,3.0,22.48,7.49,7.49,,Non calculable,0.3333333333333333,2011-11,Tester visibilité ou promotion courte,0.0
23640,SET 10 CARDS SCOTTIE DOG 17211,C,Poids mort,9.0,22.410000000000004,2.49,2.49,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,C,Poids mort,9.0,22.410000000000004,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
21018,BIRD BOX CHRISTMAS TREE DECORATION,C,Poids mort,24.0,22.06,1.087142857142857,1.087142857142857,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35816P,"ACRYLIC JEWEL ANGEL,PINK",C,Poids mort,57.0,21.66,0.38,0.38,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
84551,CROCHET DOG KEYRING,C,Poids mort,13.0,21.45,1.65,1.65,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
84387A,BIRD ON BRANCH CANVAS SCREEN,C,Poids mort,11.0,21.45,1.95,1.95,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
20695,FLORAL BLUE MONSTER,C,Dilemme,5.0,21.25,4.25,4.25,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,C,Poids mort,5.0,21.15,4.216666666666667,4.216666666666667,,Non calculable,0.0,2011-06,"Déprioriser, solder ou sortir du catalogue",0.0
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,C,Poids mort,5.0,21.130000000000003,4.226000000000001,4.226000000000001,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,C,Poids mort,11.0,21.05,1.9419999999999997,1.9419999999999997,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
16169P,WRAP GREEN RUSSIAN FOLKART ,C,Poids mort,50.0,21.0,0.42,0.42,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23692,WRAP A PRETTY THANK YOU,C,Poids mort,50.0,21.0,0.42,0.42,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,C,Dilemme,5.0,20.950000000000003,4.175000000000001,4.175000000000001,,Non calculable,0.0,2011-06,Tester visibilité ou promotion courte,0.0
47518f,ICON PLACEMAT POP ART ELVIS,C,Poids mort,5.0,20.73,4.146,4.146,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
46776a,WOVEN BUBBLE GUM CUSHION COVER,C,Poids mort,5.0,20.65,4.13,4.13,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,C,Dilemme,4.0,20.36,5.23,5.23,,Non calculable,0.0,2011-07,Tester visibilité ou promotion courte,0.0
90214P,"LETTER ""P"" BLING KEY RING",C,Poids mort,39.0,20.229999999999997,0.8125,0.8125,,Non calculable,0.0,2011-12,"Déprioriser, solder ou sortir du catalogue",0.0
79063D,"RETRO PILL BOX , REVOLUTIONARY",C,Dilemme,106.0,20.085,0.21,0.21,,Non calculable,0.0,2011-07,Tester visibilité ou promotion courte,0.0
84415B,BLUE FLOCK CUSHION COVER ,C,Poids mort,8.0,20.0,2.9166666666666665,2.9166666666666665,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,C,Poids mort,8.0,19.92,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23616,SET 10 CARDS JINGLE BELLS 17217,C,Poids mort,8.0,19.92,2.4899999999999998,2.4899999999999998,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23646,SET 10 CARDS JINGLE BELLS 16957,C,Poids mort,8.0,19.92,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,C,Poids mort,18.0,19.86,1.4649999999999999,1.4649999999999999,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,C,Poids mort,6.0,19.81,3.3075,3.3075,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90156,RESIN BRACELET W PASTEL BEADS,C,Poids mort,4.0,19.8,4.95,4.95,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
85024C,PINK SMALL JEWELLED PHOTOFRAME,C,Dilemme,12.0,19.799999999999997,1.65,1.65,,Non calculable,0.08333333333333333,2011-09,Tester visibilité ou promotion courte,0.0
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,C,Poids mort,10.0,19.5,1.95,1.95,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",C,Dilemme,52.0,19.4,0.38,0.38,,Non calculable,0.0,2011-07,Tester visibilité ou promotion courte,0.0
85047,WHITE BEADED GARLAND STRING 20LIGHT,C,Poids mort,3.0,19.049999999999997,6.35,6.35,,Non calculable,1.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
21538,DAIRY MAID  PUDDING BOWL,C,Poids mort,5.0,18.75,3.75,3.75,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21416,CLAM SHELL LARGE,C,Poids mort,5.0,18.75,3.75,3.75,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
84856S,SMALL TAHITI BEACH BAG,C,Poids mort,4.0,18.6,4.65,4.65,,Non calculable,0.25,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
90041,PEARL AND CHERRY QUARTZ BRACLET,C,Poids mort,5.0,18.27,3.6925,3.6925,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
35607B,BLACK FEATHER CHRISTMAS DECORATION,C,Dilemme,96.0,18.240000000000002,0.19,0.19,,Non calculable,0.0,2011-06,Tester visibilité ou promotion courte,0.0
72821,CUPID SCENTED CANDLE IN GLASS,C,Poids mort,11.0,18.15,1.65,1.65,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90060D,FIRE POLISHED GLASS NECKL BRONZE,C,Poids mort,3.0,17.85,5.95,5.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21661,VINTAGE GLASS TEA CADDY,C,Poids mort,3.0,17.85,5.95,5.95,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
20935,ROUND CACTUS CANDLE,C,Poids mort,6.0,17.700000000000003,2.95,2.95,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90162A,ANT SILVER TURQUOISE BOUDICCA RING,C,Poids mort,6.0,17.700000000000003,2.95,2.95,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90027A,GLASS BEAD HOOP EARRINGS BLACK,C,Poids mort,6.0,17.66,2.936666666666667,2.936666666666667,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,C,Poids mort,3.0,17.59,5.863333333333333,5.863333333333333,,Non calculable,0.0,2011-12,"Déprioriser, solder ou sortir du catalogue",0.0
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,C,Poids mort,7.0,17.57,2.51,2.51,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,C,Poids mort,6.0,17.509999999999998,2.918333333333333,2.918333333333333,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
79331,PINK FLOCK GLASS CANDLEHOLDER,C,Poids mort,26.0,17.5,0.8033333333333333,0.8033333333333333,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
90130A,WHITE STONE/CRYSTAL EARRINGS,C,Poids mort,6.0,17.5,2.9166666666666665,2.9166666666666665,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
35597D,PINK/WHITE CHRISTMAS TREE 30CM,C,Poids mort,46.0,17.479999999999997,0.38,0.38,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
23627,SET 10 CARDS XMAS GRAPHIC  17218,C,Poids mort,7.0,17.43,2.49,2.49,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
20827,GOLD APERITIF GLASS,C,Poids mort,44.5,17.355,0.39,0.39,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90214Y,"LETTER ""Y"" BLING KEY RING",C,Dilemme,46.5,17.185,0.7525,0.7525,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,C,Dilemme,40.0,17.16,0.48176470588235293,0.48176470588235293,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
35645,VINTAGE BEAD PINK JEWEL BOX,C,Poids mort,4.0,17.0,4.25,4.25,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
47574B,ENGLISH ROSE SCENTED HANGING HEART,C,Poids mort,4.0,17.0,4.25,4.25,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
44092C,PURPLE/COPPER HANGING LAMPSHADE,C,Dilemme,20.0,17.0,0.85,0.85,,Non calculable,0.0,2011-02,Tester visibilité ou promotion courte,0.0
85084,HOLLY TOP CHRISTMAS STOCKING,C,Poids mort,20.0,17.0,0.85,0.85,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
85126,LARGE ROUND CUTGLASS CANDLESTICK,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.5,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84968B,SET OF 16 VINTAGE IVORY CUTLERY,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
S,SAMPLES,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
21595,Dad's Cab Electronic Meter,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
20954,*USB Office Mirror Ball,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84873A,FUNKY FLOWER PICNIC BAG FOR 4,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
90034,WHITE SILVER NECKLACE SHELL GLASS,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90026A,GLASS BEAD HOOP NECKLACE BLACK,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-06,"Déprioriser, solder ou sortir du catalogue",0.0
21681,GIANT MEDINA STAMPED METAL BOWL ,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-02,"Déprioriser, solder ou sortir du catalogue",0.0
21667,GLASS CAKE COVER AND PLATE,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,1.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
84824,DANISH ROSE UMBRELLA STAND,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-06,"Déprioriser, solder ou sortir du catalogue",0.0
90035C,"PEARL & SHELL 42""NECKL. IVORY",C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
47570b,TEA TIME TABLE CLOTH,C,Poids mort,2.0,16.9,8.45,8.45,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
21144,PINK POODLE HANGING DECORATION ,C,Poids mort,5.0,16.8,3.36,3.36,,Non calculable,2.4,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,C,Poids mort,31.0,16.77,0.65,0.65,,Non calculable,0.0,2011-09,"Déprioriser, solder ou sortir du catalogue",0.0
90024D,NEW BAROQUE B'FLY NECKLACE PINK,C,Poids mort,2.0,16.77,8.385,8.385,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,C,Poids mort,2.0,16.77,8.385,8.385,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23644,SET 10 CARDS CHRISTMAS TREE 16955,C,Poids mort,5.0,16.65,3.3299999999999996,3.3299999999999996,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,C,Poids mort,2.0,16.58,8.29,8.29,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
90137,PINK COMBO MINI CRYSTALS NECKLACE,C,Poids mort,3.0,16.310000000000002,5.436666666666667,5.436666666666667,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
35647,VINTAGE BEAD PINK SHADE ,C,Poids mort,13.0,16.25,1.25,1.25,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
16248B,BLUE HOLE PUNCH,C,Dilemme,13.0,16.25,1.25,1.25,,Non calculable,0.0,2011-10,Tester visibilité ou promotion courte,0.0
90214V,"LETTER ""V"" BLING KEY RING",C,Dilemme,26.0,15.979999999999999,0.8542857142857142,0.8542857142857142,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
72815,3 WICK CHRISTMAS BRIAR CANDLE ,C,Poids mort,3.0,15.95,6.1,6.1,,Non calculable,1.3333333333333333,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
85136B,BLUE SHARK HELICOPTER,C,Poids mort,2.0,15.9,7.95,7.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84795C,OCEAN STRIPE HAMMOCK ,C,Poids mort,2.0,15.9,7.95,7.95,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
78034B,BLUE NETTING STORAGE HANGER,C,Dilemme,8.0,15.6,1.95,1.95,,Non calculable,0.0,2011-07,Tester visibilité ou promotion courte,0.0
20816,GOLD FLOWER CUSHION COVER ,C,Poids mort,8.0,15.6,1.95,1.95,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90214F,"LETTER ""F"" BLING KEY RING",C,Poids mort,27.0,15.429999999999998,0.7606666666666667,0.7606666666666667,,Non calculable,0.0,2011-12,"Déprioriser, solder ou sortir du catalogue",0.0
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,C,Poids mort,3.0,15.16,5.053333333333334,5.053333333333334,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
72024U,LILAC VOTIVE CANDLE,C,Poids mort,72.0,15.120000000000001,0.21,0.21,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90140,PINK SWEETIE NECKLACE,C,Poids mort,2.0,15.120000000000001,7.5600000000000005,7.5600000000000005,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
84660b,BLACK STITCHED WALL CLOCK,C,Poids mort,2.0,15.08,7.54,7.54,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
35610A,PINK CHRISTMAS FLOCK DROPLET ,C,Poids mort,10.0,15.02,2.09,2.09,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,C,Poids mort,2.0,15.0,7.5,7.5,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
90069,RUBY GLASS CLUSTER NECKLACE,C,Poids mort,2.0,15.0,7.5,7.5,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90078,PINK/WHITE GLASS DEMI CHOKER,C,Poids mort,2.0,15.0,7.5,7.5,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
23449,SET OF 6 EASTER RAINBOW CHICKS,C,Poids mort,12.0,15.0,1.25,1.25,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
84462,3 PINK HEN+CHICKS IN BASKET,C,Poids mort,12.0,15.0,1.25,1.25,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
84705C,PINK FLOCK PHOTO FRAME ,C,Poids mort,12.0,15.0,1.25,1.25,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
84415A,PINK FLOCK SUEDE CUSHION COVER ,C,Poids mort,12.0,15.0,1.25,1.25,,Non calculable,0.0,2011-06,"Déprioriser, solder ou sortir du catalogue",0.0
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,C,Poids mort,4.0,15.0,3.75,3.75,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,C,Poids mort,4.0,14.96,3.74,3.74,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
23621,SET 10 CARDS DAVID'S MADONNA 17074,C,Poids mort,6.0,14.940000000000001,2.49,2.49,,Non calculable,0.0,2011-12,"Déprioriser, solder ou sortir du catalogue",0.0
84509g,SET OF 4 FAIRY CAKE PLACEMATS ,C,Poids mort,2.0,14.92,7.46,7.46,,Non calculable,0.0,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
90046,WHITE WITH METAL BAG CHARM,C,Poids mort,3.0,14.85,4.95,4.95,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
85031C,CURIOUS IMAGES SCRAP BOOK SET,C,Poids mort,3.0,14.85,4.95,4.95,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90048,GREEN WITH METAL BAG CHARM,C,Poids mort,3.0,14.85,4.95,4.95,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
84989A,75 GREEN FAIRY CAKE CASES,C,Poids mort,27.0,14.85,0.55,0.55,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
84593,CROCHET ROSE DES CLOTHES HANGER,C,Poids mort,5.0,14.750000000000002,2.95,2.95,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
23634,SET 10 CARDS XMAS CHOIR 17068,C,Poids mort,5.0,14.55,2.91,2.91,,Non calculable,0.0,2011-09,"Déprioriser, solder ou sortir du catalogue",0.0
90027C,GLASS BEAD HOOP EARRINGS GREEN,C,Poids mort,5.0,14.5,2.9,2.9,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
90182B,AMETHYST 3 BEAD DROP EARRINGS,C,Dilemme,5.0,14.5,2.9,2.9,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
16202B,PASTEL BLUE PHOTO ALBUM ,C,Poids mort,29.0,14.5,0.5,0.5,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
23702,High Resolution Image,C,Poids mort,4.0,14.45,4.316666666666666,4.316666666666666,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,C,Dilemme,33.0,14.43,0.494,0.494,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
84856L,LARGE TAHITI BEACH BAG,C,Poids mort,2.0,14.399999999999999,7.199999999999999,7.199999999999999,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
47593A,CAROUSEL PONIES BABY BIB,C,Poids mort,33.0,14.37,0.5853846153846154,0.5853846153846154,,Non calculable,0.0,2011-03,"Déprioriser, solder ou sortir du catalogue",0.0
90052,CRACKED GLAZE NECKLACE BROWN,C,Poids mort,2.0,14.14,7.07,7.07,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
62043B,BLUE CHECK BAG W HANDLE 34X20CM,C,Poids mort,17.0,14.110000000000001,0.8299999999999998,0.8299999999999998,,Non calculable,0.058823529411764705,2011-05,"Déprioriser, solder ou sortir du catalogue",0.0
90089,PINK CRYSTAL SKULL PHONE CHARM,C,Dilemme,20.0,13.94,1.3166666666666667,1.3166666666666667,,Non calculable,0.0,2010-12,Tester visibilité ou promotion courte,0.0
16033,MINI HIGHLIGHTER PENS,C,Poids mort,114.0,13.68,0.12,0.12,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,C,Poids mort,36.0,13.679999999999998,0.38000000000000006,0.38000000000000006,,Non calculable,0.0,2011-08,"Déprioriser, solder ou sortir du catalogue",0.0
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,C,Poids mort,23.0,13.65,0.78,0.78,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
85017A,ENVELOPE 50 ROMANTIC IMAGES,C,Poids mort,16.0,13.58,0.8477777777777777,0.8477777777777777,,Non calculable,0.0,2010-12,"Déprioriser, solder ou sortir du catalogue",0.0
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,C,Poids mort,2.0,13.5,6.75,6.75,,Non calculable,0.0,2011-10,"Déprioriser, solder ou sortir du catalogue",0.0
90214T,"LETTER ""T"" BLING KEY RING",C,Dilemme,24.0,13.459999999999999,0.7827272727272727,0.7827272727272727,,Non calculable,0.0,2011-12,Tester visibilité ou promotion courte,0.0
84745A,PINK HANGING GINGHAM EASTER HEN,C,Poids mort,32.0,13.44,0.42000000000000004,0.42000000000000004,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
84745B,BLUE HANGING GINGHAM EASTER HEN,C,Poids mort,32.0,13.44,0.42000000000000004,0.42000000000000004,,Non calculable,0.0,2011-01,"Déprioriser, solder ou sortir du catalogue",0.0
23639,SET 10 CARDS MAGICAL TREE 17086,C,Poids mort,4.0,13.32,3.33,3.33,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
23607,SET 10 CARDS HATS & STOCKINGS 17081,C,Poids mort,8.0,13.28,1.66,1.66,,Non calculable,0.0,2011-11,"Déprioriser, solder ou sortir du catalogue",0.0
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,C,Poids mort,8.0,13.2,1.65,1.65,,Non calculable,0.0,2011-07,"Déprioriser, solder ou sortir du catalogue",0.0
84388,WISE MAN STAR SHAPE EGG PAN,C,Poids mort,24.0,13.139999999999999,1.02,1.02,,Non calculable,0.0,2011-04,"Déprioriser, solder ou sortir du catalogue",0.0
