StockCode,description,product_category,rank_revenue,total_revenue,cumulative_revenue_pct,abc_class,sku_count,cumulative_sku_count,cumulative_sku_pct
90133,TEAL/FUSCHIA COL BEAD NECKLACE,Kitchen & Tableware,3006,94.43,99.56385076110307,C,1,3006,76.7816091954023
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,Bags & Packaging,3007,93.455,99.56513986129562,C,1,3007,76.80715197956577
47481,50CM METAL STRING WITH  7 CLIPS,Accessories,3008,93.25,99.56642613375783,C,1,3008,76.83269476372925
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,Bags & Packaging,3009,93.19,99.56771157859164,C,1,3009,76.85823754789271
21769,VINTAGE POST OFFICE CABINET,Stationery,3010,92.95,99.56899371291188,C,1,3010,76.88378033205619
22769,CHALKBOARD KITCHEN ORGANISER,Kitchen & Tableware,3011,92.94999999999999,99.57027584723212,C,1,3011,76.90932311621967
90124C,GREEN MURANO TWIST NECKLACE,Accessories,3012,92.94999999999999,99.57155798155236,C,1,3012,76.93486590038314
90010B,BLACK/WHITE GLASS/SILVER BRACELET,Accessories,3013,92.94999999999999,99.5728401158726,C,1,3013,76.9604086845466
90210D,PURPLE ACRYLIC FACETED BANGLE,Other,3014,92.675,99.57411845689603,C,1,3014,76.98595146871008
23440,PAINT YOUR OWN EGGS IN CRATE,Other,3015,92.61500000000001,99.57539597029107,C,1,3015,77.01149425287356
20773,BLUE PAISLEY NOTEBOOK,Stationery,3016,92.39999999999999,99.57667051801769,C,1,3016,77.03703703703704
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",Home Decor,3017,92.38,99.57794478986818,C,1,3017,77.0625798212005
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Accessories,3018,92.28,99.57921768233803,C,1,3018,77.08812260536398
35818P,"ACRYLIC JEWEL ICICLE, PINK",Other,3019,91.96000000000001,99.58048616078977,C,1,3019,77.11366538952747
35911B,PINK/FLOWER RABBIT EGG WARMER ,Other,3020,91.94500000000001,99.5817544323344,C,1,3020,77.13920817369093
90030C,BROWN KUKUI COCONUT SEED NECKLACE,Accessories,3021,91.7,99.58301932439645,C,1,3021,77.16475095785441
90210C,RED   ACRYLIC FACETED BANGLE,Other,3022,91.135,99.58427642295776,C,1,3022,77.19029374201789
20662,FIRST CLASS HOLIDAY PURSE ,Other,3023,90.42,99.58552365894738,C,1,3023,77.21583652618136
90163A,PINK ROSEBUD & PEARL NECKLACE,Accessories,3024,90.32,99.58676951555636,C,1,3024,77.24137931034483
90022,EDWARDIAN DROP EARRINGS JET BLACK,Accessories,3025,90.2,99.58801371690853,C,1,3025,77.2669220945083
90125A,PINK BERTIE GLASS BEAD BAG CHARM,Bags & Packaging,3026,89.66499999999999,99.58925053857422,C,1,3026,77.29246487867178
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,Other,3027,89.645,99.59048708436374,C,1,3027,77.31800766283526
84661C,PINK SQUARE TABLE CLOCK,Other,3028,89.435,99.5917207334539,C,1,3028,77.34355044699872
90123A,PINK HEART OF GLASS BRACELET,Home Decor,3029,89.12,99.592950037495,C,1,3029,77.3690932311622
35833P,4 PINK FLOCK CHRISTMAS BALLS,Christmas,3030,88.47,99.59417037556182,C,1,3030,77.39463601532567
84984A,GREEN PEONY CUSHION COVER,Textile,3031,88.35,99.59538905837184,C,1,3031,77.42017879948915
90166,PINK & WHITE ROSEBUD RING,Accessories,3032,88.04,99.59660346510185,C,1,3032,77.44572158365261
90129F,RED GLASS TASSLE BAG CHARM,Bags & Packaging,3033,88.03,99.59781773389379,C,1,3033,77.47126436781609
84989a,75 GREEN FAIRY CAKE CASES,Kitchen & Tableware,3034,87.51,99.5990248299063,C,1,3034,77.49680715197957
35933,PINK STOCKING CHRISTMAS DECORATION,Christmas,3035,87.27,99.60022861540524,C,1,3035,77.52234993614304
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,Stationery,3036,86.75,99.60142522812477,C,1,3036,77.5478927203065
23614,SET 10 CARDS 12 DAYS WRAP  17058,Stationery,3037,86.58,99.60261949589719,C,1,3037,77.57343550446998
90003E,GREEN PAIR HEART HAIR SLIDES,Home Decor,3038,86.11,99.60380728058053,C,1,3038,77.59897828863346
20826,SILVER APERITIF GLASS,Other,3039,85.69500000000001,99.60498934083414,C,1,3039,77.62452107279694
84531B,BLUE KNITTED EGG COSY,Other,3040,85.61,99.60617022861419,C,1,3040,77.6500638569604
79403,FROSTED WHITE BASE ,Other,3041,85.52,99.60734987495165,C,1,3041,77.67560664112388
16045,POPART WOODEN PENCILS ASST,Other,3042,85.5,99.60852924541297,C,1,3042,77.70114942528735
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,Stationery,3043,85.13,99.60970351216586,C,1,3043,77.72669220945083
21761,WOOD AND GLASS MEDICINE CABINET,Other,3044,84.5,99.61086908882062,C,1,3044,77.7522349936143
35400,WOODEN BOX ADVENT CALENDAR ,Christmas,3045,84.5,99.61203466547538,C,1,3045,77.77777777777779
gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,Other,3046,84.5,99.61320024213013,C,1,3046,77.80332056194125
22828,REGENCY MIRROR WITH SHUTTERS,Other,3047,84.5,99.6143658187849,C,1,3047,77.82886334610473
90175B,PINK GLASS CHUNKY CHARM BRACELET,Accessories,3048,84.5,99.61553139543966,C,1,3048,77.85440613026819
20821,GOLDIE LOOKING MIRROR,Other,3049,84.15,99.61669214426213,C,1,3049,77.87994891443168
16169K,WRAP FOLK ART,Stationery,3050,84.0,99.61785082401362,C,1,3050,77.90549169859514
20941,FROG CANDLE,Home Decor,3051,83.78,99.61900646912764,C,1,3051,77.93103448275862
90072,RUBY DROP CHANDELIER EARRINGS,Accessories,3052,83.42,99.6201571484713,C,1,3052,77.9565772669221
90123C,GREEN HEART OF GLASS BRACELET,Home Decor,3053,83.29,99.62130603462013,C,1,3053,77.98212005108557
84306,S/3 PINK SQUARE PLANTERS ROSES,Other,3054,83.22,99.62245395520249,C,1,3054,78.00766283524905
23442,12 HANGING EGGS HAND PAINTED,Home Decor,3055,83.2,99.62360159990871,C,1,3055,78.03320561941251
90129A,PINK GLASS TASSLE BAG CHARM ,Bags & Packaging,3056,82.98,99.6247462099775,C,1,3056,78.05874840357599
21690,SILVER  CANDLEPOT JARDIN ,Home Decor,3057,82.5,99.62588419901913,C,1,3057,78.08429118773947
35968,FOLK ART METAL HEART T-LIGHT HOLDER,Home Decor,3058,82.10000000000001,99.62701667053813,C,1,3058,78.10983397190294
84228,HEN HOUSE WITH CHICK STANDING,Other,3059,82.045,99.62814838339776,C,1,3059,78.1353767560664
90108,BLUE BLOSSOM HAIR CLIP,Other,3060,81.96000000000001,99.62927892378384,C,1,3060,78.16091954022988
20664,TROPICAL HOLIDAY PURSE ,Other,3061,81.66,99.63040532602797,C,1,3061,78.18646232439336
84927E,FLOWERS TILE HOOK,Other,3062,80.16,99.63151103756223,C,1,3062,78.21200510855684
51020A,SUMMER FUN DESIGN SHOWER CAP,Home Decor,3063,79.78999999999999,99.63261164538808,C,1,3063,78.2375478927203
90129C,GREEN GLASS TASSLE BAG CHARM,Bags & Packaging,3064,79.76,99.63371183939972,C,1,3064,78.26309067688378
90162B,ANT SILVER LIME GREEN BOUDICCA RING,Accessories,3065,79.65,99.63481051609264,C,1,3065,78.28863346104725
35638B,PINK/BLUE STRING CURTAIN ,Accessories,3066,79.625,99.63590884794039,C,1,3066,78.31417624521073
35637C,PINK STRING CURTAIN WITH POLE,Accessories,3067,79.5,99.63700545556233,C,1,3067,78.3397190293742
75172,PAINTED SEA SHELL METAL WINDCHIME,Other,3068,79.385,99.63810047689651,C,1,3068,78.36526181353769
84984B,RED PEONY CUSHION COVER ,Textile,3069,79.05,99.63919087730548,C,1,3069,78.39080459770115
21278,VINTAGE KITCHEN PRINT PUDDINGS,Kitchen & Tableware,3070,79.05,99.64028127771446,C,1,3070,78.41634738186463
72811,SMALL ZINC/GLASS CANDLEHOLDER,Home Decor,3071,78.92999999999999,99.64137002286665,C,1,3071,78.44189016602809
90039D,FIRE POLISHED GLASS BRACELET GREEN,Accessories,3072,78.69,99.64245545750528,C,1,3072,78.46743295019158
16259,PIECE OF CAMO STATIONERY SET,Other,3073,78.38,99.64353661606384,C,1,3073,78.49297573435504
84881,BLUE WIRE SPIRAL CANDLE HOLDER,Home Decor,3074,78.3,99.6446166711179,C,1,3074,78.51851851851852
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,Other,3075,77.91,99.6456913465874,C,1,3075,78.544061302682
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",Stationery,3076,77.31,99.64675774577294,C,1,3076,78.56960408684547
90129E,PURPLE GLASS TASSLE BAG CHARM,Bags & Packaging,3077,77.03999999999999,99.64782042063074,C,1,3077,78.59514687100894
20980,36 PENCILS TUBE POSY,Other,3078,76.91,99.64888130229367,C,1,3078,78.62068965517241
84531A,PINK KNITTED EGG COSY,Other,3079,76.69,99.64993914931915,C,1,3079,78.64623243933589
35916B,BLUE FELT HANGING HEART WITH FLOWER,Home Decor,3080,76.67999999999999,99.65099685840657,C,1,3080,78.67177522349937
21370,MIRRORED WALL ART FOXY,Home Decor,3081,76.6,99.65205346398946,C,1,3081,78.69731800766283
46000P,POLYESTER FILLER PAD 65CMx65CM,Other,3082,76.5,99.6531086901917,C,1,3082,78.7228607918263
85230F,JASMINE VOTIVE CANDLE,Home Decor,3083,76.49499999999999,99.65416384742491,C,1,3083,78.74840357598978
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,Accessories,3084,76.38,99.65521741837036,C,1,3084,78.77394636015326
17096,ASSORTED LAQUERED INCENSE HOLDERS,Other,3085,76.315,99.65627009271839,C,1,3085,78.79948914431672
90177C,DROP DIAMANTE EARRINGS CRYSTAL,Accessories,3086,76.23,99.65732159459286,C,1,3086,78.8250319284802
16207B,PINK HEART RED HANDBAG,Home Decor,3087,76.14,99.65837185502473,C,1,3087,78.85057471264368
90175C,BLUE GLASS CHUNKY CHARM BRACELET,Accessories,3088,76.05,99.65942087401402,C,1,3088,78.87611749680715
21226,POCKET MIRROR WOODLAND,Other,3089,75.985,99.66046899640587,C,1,3089,78.90166028097063
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,Accessories,3090,75.91999999999999,99.6615162222003,C,1,3090,78.9272030651341
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,Accessories,3091,75.81,99.662561930676,C,1,3091,78.95274584929759
20798,CLEAR MILKSHAKE GLASS,Other,3092,75.60000000000001,99.66360474245234,C,1,3092,78.97828863346105
21946,PARTY TIME DESIGN FLANNEL,Home Decor,3093,75.35,99.66464410577701,C,1,3093,79.00383141762453
21413,PERIWINKLE T-LIGHT HOLDER,Other,3094,75.02,99.66567891714553,C,1,3094,79.02937420178799
84847,FLORAL BATHROOM SET,Other,3095,75.0,99.66671345263792,C,1,3095,79.05491698595148
22039,BOTANICAL LILY GIFT WRAP,Stationery,3096,74.97,99.66774757431611,C,1,3096,79.08045977011494
gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,Other,3097,74.97,99.6687816959943,C,1,3097,79.10600255427842
84251G,"GREETING CARD, OVERCROWDED POOL.",Stationery,3098,74.7,99.66981209334472,C,1,3098,79.1315453384419
90118,PINK DAISY BAG CHARM,Bags & Packaging,3099,74.64,99.67084166306675,C,1,3099,79.15708812260537
85132b,CHARLIE AND LOLA TABLE TINS,Other,3100,74.60999999999999,99.67187081897458,C,1,3100,79.18263090676884
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,Other,3101,74.58,99.67289956106822,C,1,3101,79.20817369093231
21087,SET/6 POSIES PAPER CUPS,Kitchen & Tableware,3102,74.57000000000001,99.67392816522378,C,1,3102,79.23371647509579
44234,ASSORTED CIRCULAR MOBILE,Other,3103,74.535,99.67495628659613,C,1,3103,79.25925925925927
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,Bags & Packaging,3104,74.53,99.67598433899944,C,1,3104,79.28480204342273
20869,GOLD FABRIC MIRROR,Textile,3105,74.475,99.67701163274339,C,1,3105,79.3103448275862
90081A,LILY BROOCH AMETHYST COLOUR,Other,3106,74.25,99.67803582288084,C,1,3106,79.33588761174968
90086,CRYSTAL FROG PHONE CHARM,Accessories,3107,74.085,99.67905773704024,C,1,3107,79.36143039591316
84827,ASS DES PHONE SPONGE CRAFT STICKER,Stationery,3108,73.965,99.68007799594282,C,1,3108,79.38697318007662
90098,NECKLACE+BRACELET PINK BUTTERFLY,Accessories,3109,73.95,99.68109804793832,C,1,3109,79.4125159642401
90177D,DROP DIAMANTE EARRINGS PURPLE,Accessories,3110,73.53,99.68211230653506,C,1,3110,79.43805874840358
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,Other,3111,73.34,99.68312394430856,C,1,3111,79.46360153256705
35638A,PINK AND BLACK STRING CURTAIN,Accessories,3112,73.325,99.68413537517495,C,1,3112,79.48914431673052
47518F,ICON PLACEMAT POP ART ELVIS,Other,3113,72.78,99.68513928841676,C,1,3113,79.514687100894
90214C,"LETTER ""C"" BLING KEY RING",Accessories,3114,72.77,99.68614306372051,C,1,3114,79.54022988505747
82615,PINK MARSHMALLOW SCARF KNITTING KIT,Other,3115,72.675,99.68714552861265,C,1,3115,79.56577266922095
90103,PURPLE FRANGIPANI NECKLACE,Accessories,3116,72.66,99.68814778659767,C,1,3116,79.59131545338441
84231,EASTER BUNNY WITH BASKET ON BACK,Other,3117,72.63,99.6891496307685,C,1,3117,79.61685823754789
20960,WATERMELON BATH SPONGE,Other,3118,72.49,99.69014954380641,C,1,3118,79.64240102171136
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,Accessories,3119,72.0,99.69114269787912,C,1,3119,79.66794380587484
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",Other,3120,71.4,99.69212757566788,C,1,3120,79.6934865900383
85197,SET OF 12 MINI BUNNIES IN A BUCKET,Other,3121,71.4,99.69311245345664,C,1,3121,79.7190293742018
20933,YELLOW POT PLANT CANDLE,Home Decor,3122,71.05,99.69409250341309,C,1,3122,79.74457215836526
90214S,"LETTER ""S"" BLING KEY RING",Accessories,3123,71.0,99.69507186367922,C,1,3123,79.77011494252874
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,Accessories,3124,70.97,99.69605081013115,C,1,3124,79.7956577266922
47589,CONGRATULATIONS BUNTING,Other,3125,70.85,99.6970281013263,C,1,3125,79.82120051085569
84251B,"GREETING CARD, STICKY GORDON",Stationery,3126,70.78,99.69800442695498,C,1,3126,79.84674329501917
79337,BLUE FLOCK GLASS CANDLEHOLDER,Home Decor,3127,70.72,99.69897992495527,C,1,3127,79.87228607918263
84927A,WAKE UP COCKEREL TILE HOOK,Other,3128,70.45,99.69995169862779,C,1,3128,79.8978288633461
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,Other,3129,70.27,99.70092098941512,C,1,3129,79.92337164750958
90051,CRACKED GLAZE NECKLACE RED,Accessories,3130,70.16,99.70188876288374,C,1,3130,79.94891443167306
16020C,CLEAR STATIONERY BOX SET ,Bags & Packaging,3131,69.89999999999999,99.70285294996265,C,1,3131,79.97445721583652
46126A,ELVIS WALLHANGING / CURTAIN,Home Decor,3132,69.84,99.70381630941316,C,1,3132,80.0
90199A,5 STRAND GLASS NECKLACE BLACK,Accessories,3133,69.63,99.7047767721643,C,1,3133,80.02554278416348
84549,CROCHET WHITE RABBIT KEYRING ,Accessories,3134,69.38,99.7057337864638,C,1,3134,80.05108556832695
90019C,SILVER BLACK ORBIT BRACELET,Accessories,3135,68.73,99.70668183478902,C,1,3135,80.07662835249042
85188B,PINK METAL SWINGING BUNNY,Other,3136,68.69999999999999,99.70762946930006,C,1,3136,80.1021711366539
84422,PINK/BLUE DISC/MIRROR STRING,Accessories,3137,68.085,99.70856862062004,C,1,3137,80.12771392081737
90194,SILVER LARIAT BLACK STONE EARRINGS,Accessories,3138,67.87,99.70950480627164,C,1,3138,80.15325670498085
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,Other,3139,67.83,99.71044044017094,C,1,3139,80.17879948914431
90155,RESIN NECKLACE W PASTEL BEADS,Accessories,3140,67.62,99.71137317737089,C,1,3140,80.20434227330779
84968e,SET OF 16 VINTAGE BLACK CUTLERY,Stationery,3141,67.6,99.71230563869469,C,1,3141,80.22988505747126
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,Accessories,3142,67.6,99.7132381000185,C,1,3142,80.25542784163474
90151,SILVER/NATURAL SHELL NECKLACE,Accessories,3143,67.6,99.7141705613423,C,1,3143,80.2809706257982
90148,LONG SILVER NECKLACE PASTEL FLOWER,Accessories,3144,67.6,99.7151030226661,C,1,3144,80.3065134099617
90196A,PURPLE GEMSTONE NECKLACE 45CM,Accessories,3145,67.6,99.71603548398991,C,1,3145,80.33205619412516
90124A,PINK MURANO TWIST NECKLACE,Accessories,3146,67.6,99.71696794531371,C,1,3146,80.35759897828864
84874B,BLUE TRAVEL FIRST AID KIT,Other,3147,67.50999999999999,99.71789916519492,C,1,3147,80.3831417624521
85049B,LUSH GREENS RIBBONS,Other,3148,67.5,99.71883024713807,C,1,3148,80.40868454661559
82011A,"BATHROOM SCALES, TROPICAL BEACH",Other,3149,67.5,99.71976132908122,C,1,3149,80.43422733077905
35916A,YELLOW FELT HANGING HEART W FLOWER,Home Decor,3150,67.39,99.72069089370564,C,1,3150,80.45977011494253
90144,SILVER DROP EARRINGS WITH FLOWER,Accessories,3151,67.36,99.72162004451589,C,1,3151,80.48531289910599
90024B,NEW BAROQUE B'FLY NECKLACE RED,Accessories,3152,67.08,99.72254533306028,C,1,3152,80.51085568326948
90040B,MURANO STYLE GLASS BRACELET BLACK,Accessories,3153,66.7,99.72346537995818,C,1,3153,80.53639846743295
85132a,CHARLIE + LOLA BISCUITS TINS,Other,3154,66.63999999999999,99.72438459922769,C,1,3154,80.56194125159642
84686,BEACH HUT MIRROR,Other,3155,66.39,99.72530037004555,C,1,3155,80.5874840357599
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,Other,3156,66.36,99.72621572704922,C,1,3156,80.61302681992338
37444A,YELLOW BREAKFAST CUP AND SAUCER,Kitchen & Tableware,3157,66.35000000000001,99.72713094611481,C,1,3157,80.63856960408684
16216,LETTER SHAPE PENCIL SHARPENER,Other,3158,66.34,99.72804602724234,C,1,3158,80.66411238825032
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,Home Decor,3159,66.32,99.72896083249375,C,1,3159,80.6896551724138
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,Other,3160,66.26,99.72987481011675,C,1,3160,80.71519795657727
37479B,CUBIC MUG FLOCK BLUE ON BROWN,Kitchen & Tableware,3161,65.80499999999999,99.73078251155778,C,1,3161,80.74074074074075
90214L,"LETTER ""L"" BLING KEY RING",Accessories,3162,65.03999999999999,99.73167966073679,C,1,3162,80.76628352490421
84247N,PACK/12 BLUE FOLKART CARDS,Stationery,3163,64.9,99.73257487878287,C,1,3163,80.79182630906769
84247K,"FOLK ART GREETING CARD,pack/12",Stationery,3164,64.9,99.73347009682895,C,1,3164,80.81736909323116
84859B,BLUE DISCO HANDBAG,Bags & Packaging,3165,64.81,99.73436407343245,C,1,3165,80.84291187739464
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,Accessories,3166,64.58,99.73525487746042,C,1,3166,80.8684546615581
90202D,PINK ENAMEL FLOWER HAIR TIE,Other,3167,64.46000000000001,99.73614402623163,C,1,3167,80.8939974457216
23447,PINK BUNNY EASTER EGG BASKET,Other,3168,64.42500000000001,99.73703269221959,C,1,3168,80.91954022988506
85008,SET OF 3 CONEY ISLAND OVAL BOXES,Bags & Packaging,3169,64.4,99.73792101336238,C,1,3169,80.94508301404854
90202A,PURPLE ENAMEL FLOWER HAIR TIE,Other,3170,64.28,99.7388076792484,C,1,3170,80.970625798212
21031,SPACE CADET BLACK,Other,3171,64.24,99.73969379338216,C,1,3171,80.99616858237549
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,Stationery,3172,64.13,99.74057839019717,C,1,3172,81.02171136653895
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Other,3173,64.08,99.74146229732187,C,1,3173,81.04725415070243
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,Other,3174,63.870000000000005,99.74234330774719,C,1,3174,81.07279693486589
21692,SILVER LATTICE VANILLA CANDLE POT,Home Decor,3175,63.75,99.74322266291573,C,1,3175,81.09833971902938
84875D,BLUE SQUARE COMPACT MIRROR,Other,3176,63.75,99.74410201808426,C,1,3176,81.12388250319285
84673A,PINK FLY SWAT,Other,3177,63.72,99.7449809594386,C,1,3177,81.14942528735632
72133,COLUMBIAN CANDLE RECTANGLE,Home Decor,3178,63.51,99.74585700409355,C,1,3178,81.1749680715198
84691,PACK 20 DOLLY PEGS,Bags & Packaging,3179,63.26,99.74672960029686,C,1,3179,81.20051085568328
20835,FRENCH LATTICE CUSHION COVER ,Textile,3180,63.230000000000004,99.74760178268599,C,1,3180,81.22605363984674
62094B,TURQ ICE CREAM BUM BAG ,Bags & Packaging,3181,63.21,99.74847368919897,C,1,3181,81.25159642401022
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,Accessories,3182,63.11,99.74934421633131,C,1,3182,81.2771392081737
84452,METAL RABBIT LADDER EASTER ,Other,3183,62.9,99.75021184676426,C,1,3183,81.30268199233717
23446,BLUE BUNNY EASTER EGG BASKET,Other,3184,62.775000000000006,99.7510777529714,C,1,3184,81.32822477650063
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,Home Decor,3185,62.64,99.75194179701464,C,1,3185,81.35376756066411
40046A,RED DAISY PAPER LAMPSHADE,Stationery,3186,62.5,99.75280390992496,C,1,3186,81.37931034482759
84760S,SMALL HANGING GLASS+ZINC LANTERN,Home Decor,3187,62.349999999999994,99.7536639537643,C,1,3187,81.40485312899106
72351a,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,Other,3188,62.269999999999996,99.75452289409911,C,1,3188,81.43039591315453
84247L,FAWN AND MUSHROOM GREETING CARD,Stationery,3189,62.06,99.75537893773453,C,1,3189,81.455938697318
20848,ZINC HEART LATTICE CHARGER SMALL,Home Decor,3190,61.95,99.75623346405126,C,1,3190,81.48148148148148
90210B,CLEAR ACRYLIC FACETED BANGLE,Other,3191,61.56,99.75708261078341,C,1,3191,81.50702426564496
17038,PORCELAIN BUDAH INCENSE HOLDER,Other,3192,61.245000000000005,99.7579274124665,C,1,3192,81.53256704980842
90183B,AMETHYST DROP EARRINGS W LONG BEADS,Accessories,3193,61.08,99.7587699381715,C,1,3193,81.5581098339719
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,Home Decor,3194,60.84,99.75960915336293,C,1,3194,81.58365261813537
90214K,"LETTER ""K"" BLING KEY RING",Accessories,3195,60.699999999999996,99.76044643742144,C,1,3195,81.60919540229885
84984D,ORIENTAL RED CUSHION COVER ,Textile,3196,60.45,99.7612802730283,C,1,3196,81.63473818646231
71496A,A4 WALL TIDY BLUE OFFICE,Home Decor,3197,60.29,99.76211190162613,C,1,3197,81.66028097062579
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,Other,3198,60.0,99.76293953002003,C,1,3198,81.68582375478928
90031,BILI NUT AND WOOD NECKLACE,Accessories,3199,59.89,99.76376564109522,C,1,3199,81.71136653895275
22145,CHRISTMAS CRAFT HEART STOCKING ,Christmas,3200,59.85,99.76459120041814,C,1,3200,81.73690932311622
90206A,GOLD DIAMANTE STAR BROOCH,Other,3201,59.800000000000004,99.76541607005073,C,1,3201,81.7624521072797
23629,SET 10 CARDS DRESSING UP 17077,Stationery,3202,59.760000000000005,99.76624038793108,C,1,3202,81.78799489144318
84985A,SET OF 72 GREEN PAPER DOILIES,Stationery,3203,59.449999999999996,99.76706042973137,C,1,3203,81.81353767560664
21910,WAY OUT METAL SIGN ,Home Decor,3204,59.400000000000006,99.76787978184136,C,1,3204,81.83908045977012
23843,"PAPER CRAFT , LITTLE BIRDIE",Stationery,3205,59.28,99.76869747869455,C,1,3205,81.8646232439336
85067,CREAM SWEETHEART WALL CABINET,Home Decor,3206,59.15,99.76951338235288,C,1,3206,81.89016602809707
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,Accessories,3207,59.14999999999999,99.77032928601122,C,1,3207,81.91570881226053
gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,Other,3208,59.14999999999999,99.77114518966957,C,1,3208,81.94125159642401
79071B,ENGLISH ROSE METAL WASTE BIN,Other,3209,59.0,99.7719590242569,C,1,3209,81.96679438058749
90202C,GREEN ENAMEL FLOWER HAIR TIE,Other,3210,58.71,99.77276885864035,C,1,3210,81.99233716475096
20760,GARDEN PATH POCKET BOOK,Other,3211,58.65,99.7735778653954,C,1,3211,82.01787994891443
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,Other,3212,58.64999999999999,99.77438687215046,C,1,3212,82.0434227330779
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,Accessories,3213,58.43,99.77519284426806,C,1,3213,82.06896551724138
35819P,"ACRYLIC HANGING JEWEL,PINK",Home Decor,3214,58.425,99.77599874741662,C,1,3214,82.09450830140486
84877A,PINK ROUND COMPACT MIRROR,Other,3215,58.16,99.77680099520646,C,1,3215,82.12005108556832
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,Home Decor,3216,58.03,99.77760144980145,C,1,3216,82.1455938697318
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,Other,3217,58.03,99.77840190439643,C,1,3217,82.17113665389527
71406C,BLACK ORANGE SQUEEZER,Other,3218,57.96,99.77920139342494,C,1,3218,82.19667943805875
72051S,BAG OF SILVER STONES,Bags & Packaging,3219,57.765,99.77999819266118,C,1,3219,82.22222222222221
90087,CRYSTAL SEA HORSE PHONE CHARM,Accessories,3220,57.754999999999995,99.78079485395935,C,1,3220,82.24776500638569
90210A,GREY ACRYLIC FACETED BANGLE,Other,3221,57.55,99.78158868752718,C,1,3221,82.27330779054917
84466,TOP SECRET PEN SET,Other,3222,57.5,99.78238183140468,C,1,3222,82.29885057471265
84597C,RETRO PINK BALL ASHTRAY ,Other,3223,57.5,99.78317497528218,C,1,3223,82.32439335887611
72801G,4 BURGUNDY WINE DINNER CANDLES,Home Decor,3224,57.46,99.78396756740742,C,1,3224,82.3499361430396
85006,SET 4 NURSERY DES ROUND BOXES,Bags & Packaging,3225,57.25,99.78475726283328,C,1,3225,82.37547892720306
90214J,"LETTER ""J"" BLING KEY RING",Accessories,3226,57.21,99.78554640650687,C,1,3226,82.40102171136654
21460,GREEN EASTER EGG HUNT START POST,Other,3227,56.779999999999994,99.78632961884365,C,1,3227,82.42656449553
90199B,5 STRAND GLASS NECKLACE AMETHYST,Accessories,3228,56.59,99.78711021035717,C,1,3228,82.4521072796935
44236,PINK/PURPLE CIRCLE CURTAIN,Other,3229,56.52,99.78788983630423,C,1,3229,82.47765006385696
16161G,WRAP BAD HAIR DAY,Stationery,3230,56.4,99.78866780699451,C,1,3230,82.50319284802043
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,Home Decor,3231,56.31,99.78944453624219,C,1,3231,82.5287356321839
47341B,BLUE TABLE RUN FLOWER,Other,3232,56.25,99.79022043786149,C,1,3232,82.55427841634739
90038A,GLASS AND PAINTED BEADS BRACELET TO,Accessories,3233,56.15,99.79099496010014,C,1,3233,82.57982120051086
90050,CRACKED GLAZE NECKLACE IVORY,Accessories,3234,55.72,99.79176355100194,C,1,3234,82.60536398467433
16052,TEATIME PUSH DOWN RUBBER,Kitchen & Tableware,3235,55.64,99.79253103839922,C,1,3235,82.6309067688378
